Title,Price,Link,Description,Main image
Christmas Candle | Alpine Fir | 13oz Vogue Boutique Vessel,6000,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/christmas-candle-alpine-fir-13oz-luxe-vogue-vessel,"Fill your home with the evergreen mountain peak scent of sweet Alpine Fir with this complex layered pure essential oil scent! 

Also a heart warming luxury gift to give to someone special, who appreciates natural luxury and eco-friendly products!
Our beautiful Vogue Boutique with glossy white vessel, truly compliments the golden glow of the beeswax flame, giving that cosy hygge feeling to your home décor, as a chic statement piece.


Luxury individually hand-poured pure beeswax candles, with natural essential oils.
 Gift Ready - Boxed with red festive bow and blank gift tag for your personal message!

- Burn Time: 45-55 hours

- Scent Throw: Strong/Large Room
- H: 105mm Ø: 95mm  | Wax amount approx.: 500ml / 13oz
- Pure Cotton wicks
- 100% natural candle
- Clean burn and non-toxic. Free from parabens, phthalates, CLP compliant and safety tested
- View our complete luxury beeswax candle collection



Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and beeswax candles widely used in Religious and Spiritual ceremony! 



Refills
We offer refills!!!!, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/products/IMG-3493_720x.jpg?v=1670944548
Christmas Candle | Alpine Fir | 2.5oz Votive Vessel,1800,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/christmas-candle-alpine-fir-2-5oz-votive-vessel,"Fill your home with the evergreen mountain peak scent of sweet Alpine Fir with this complex layered pure essential oil scent! 

Also a heart warming luxury gift to give to someone special, who appreciates natural luxury products!
Our beautiful votive white vessel, truly compliments the golden glow of the beeswax flame, giving that hygge feeling to your home décor as a statement piece.

☆
Luxury individually hand-poured pure beeswax candles, with natural essential oils.
 Gift Ready - Boxed with red festive bow and blank gift tag for your personal message!

- Burn Time: 20 hours+ each candle 
- Scent Throw: Small/Medium Room
- Size : 70ml | H: 75mm Ø:55mm  | Wax: 2.5oz.
- Pure cotton wicks
- View our complete luxury beeswax candle collection here



Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and beeswax candles widely used in Religious and Spiritual ceremony! 

Refills
We offer refills!!!!, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/products/20210818_125421_b64da790-c1aa-40dc-886a-48240e541bb4_720x.jpg?v=1673535509
Christmas Candle | Joyeux Noel | 13oz Vogue Boutique Vessel,6000,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/christmas-candle-joyeux-noel-13oz-vogue-boutique-vessel,"Fill your home with this welcoming, classic and festive scent this Christmas! Joyeux Noel is a complex layered pure essential oil scent that feels like a big warm hug!
Also a heart warming luxury gift to give to someone special, who appreciates natural luxury and eco-friendly products!
Our beautiful Vogue Boutique with glossy white vessel, truly compliments the golden glow of the beeswax flame, giving that cosy hygge feeling to your home décor, as a chic statement piece.

Luxury individually hand-poured pure beeswax candles, with natural essential oils.
 Gift Ready - Boxed with red festive bow and blank gift tag for your personal message!

- Burn Time: 45-55 hours

- Scent Throw: Strong/Large Room
- H: 105mm, Ø: 95mm  | Wax amount approx.: 500ml / 13oz
- Pure Cotton wicks
- 100% natural candle
- Clean burn and non-toxic. Free from parabens, phthalates, CLP compliant and safety tested
- View our complete luxury beeswax candle collection



Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wicks to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and beeswax candles widely used in Religious and Spiritual ceremony! 



Refills
We offer refills!!!!, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/products/IMG-3487_720x.jpg?v=1670944620
Christmas Candle | Joyeux Noel | 2.5oz Votive Vessel,1800,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/christmas-candle-joyeux-noel-2-5oz-votive-vessel,"Fill your home with a welcoming, classic and festive scent this Christmas! Joyeux Noel is a complex layered pure essential oil scent that feels like a big loving hug!
Also a heart warming luxury gift to give to someone special, who appreciates natural luxury and eco-friendly products!
Our beautiful 2.5oz white vessel, truly compliments the golden glow of the beeswax flame, giving that hygge feeling to your home décor as a statement piece.

Luxury individually hand-poured pure beeswax candles, with natural essential oils.
 Gift Ready - Boxed with red festive bow and blank gift tag for your personal message!

- Burn Time: 20 hours+ each candle 
- Scent Throw: Small/Medium Room
- H: 75mm Ø:55mm  | Wax: 75ml / 2.5oz.
- Pure Cotton wicks
- 100% natural candle
- Clean burn and non-toxic. Free from parabens, phthalates, CLP compliant and safety tested


Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and beeswax candles widely used in Religious and Spiritual ceremony! 

Refills
We offer refills!!!!, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/products/20210818_125421_75513403-460a-441e-976b-566a6ac79b77_720x.jpg?v=1668868047
Christmas Candle | Joyeux Noel | 25oz Large Luxe Classic Vessel,7500,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/luxury-essential-oil-25oz-beeswax-candle,"Fill your home with a welcoming, classic and festive scent this Christmas! Joyeux Noel is a complex layered pure essential oil scent that feels like a big warm hug!
Also a heart warming luxury gift to give to someone special, who appreciates natural luxury and eco-friendly products!
The beautiful electroplated gold vessel, internal silver lining and golden glow of the beeswax flame, make a gorgeous hygge home décor statement piece! 



 
Luxury individually hand-poured pure beeswax candles, with natural essential oils.
 Gift Ready - Boxed with red festive bow and blank gift tag for your personal message!

- Burn Time: 40-60 hours

- Scent Throw: Strong/Large Room
- 105mm, Ø: 95mm  | Wax amount approx.: 500ml / 13oz
- Pure Cotton wicks
- 100% natural candle
- Clean burn and non-toxic. Free from parabens, phthalates, CLP compliant and safety tested
- View our complete luxury beeswax candle collection



Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and beeswax candles widely used in Catholic Religious and Spiritual ceremony! 




Refills

 
We offer refills!!!!, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/products/IMG-3501_b50a32a7-4e48-46bb-87a6-d0e1c5d4f9d5_720x.jpg?v=1670510556
Christmas Candle | Spirit | 2.5oz Votive Vessel,1800,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/christmas-candle-spirit-2-5oz-votive-vessel,"Fill your home with a welcoming, classic and festive scent this Christmas! Spirit is a sophisticated ethereal pure essential oil scent blend of Frankincense & Myrrh!
Also a heart warming luxury gift to give to someone special, who appreciates natural luxury and eco-friendly products!
Our beautiful 2.5oz white vessel, truly compliments the golden glow of the beeswax flame, giving that hygge feeling to your home décor as a statement piece.

Luxury individually hand-poured pure beeswax candles, with natural essential oils.
 Gift Ready - Boxed with red festive bow and blank gift tag for your personal message!

- Burn Time: 20 hours+ each candle 
- Scent Throw: Small/Medium Room
- H: 75mm Ø:55mm  | Wax: 75ml / 2.5oz.
- Pure Cotton wicks
- 100% natural candle
- Clean burn and non-toxic. Free from parabens, phthalates, CLP compliant and safety tested


Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and beeswax candles widely used in Religious and Spiritual ceremony! 


Refills
We offer refills!!!!, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/files/20210818_125421_cfb70a93-780e-4d80-94e8-c723949855f5_720x.jpg?v=1699651307
Christmas Pillar Candle Set,2500,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/christmas-pillar-candle-set,"Set of 2 Aesthetic Pillar Candles
The Christmas Pillar Candle Set, decorated in a festive red bow. Great for gifting. 
Pure beeswax has a subtle sweet honey-like aromatic scent and when burned as a candle it releases a light and soft, cosy, honey like scent. Great for meditation and has been known to cleanse the air and adding a golden glow of tranquillity to your space.
 
- Burn Time: Tall candle 20+ hours, Smaller candle 15+ hours
- Scent Throw: Subtle, Small Room
- Size: H: 100mm Ø:48mm & H: 75mm Ø:48mm
- Pure cotton wicks
- View our complete luxury beeswax candle collection



Candle Care & Advice
Only burn candle for 2-3 hours each lighting, to avoid dripping and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 1cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and it's widely used in Religious and Spiritual ceremony!",//beeluxxcandles.com/cdn/shop/products/IMG-0685_720x.jpg?v=1667041018
Christmas Votive Candle & Refill Set | Winter Essentials Collection,4500,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/christmas-votive-candle-set-of-3-winter-essentials-collection,"The 'Christmas Votive Candle Refill Collection' includes:
1 White Luxe Votive Vessel and, 3 candles (refills) in 3 pure essential oil scents inspired by the Winter Festive Season!
Boxed in beautiful eco friendly packaging with a large gold Bee motif design, gift bow and gift tag, in case of gifting. This is the perfect gift for the eco-friendly and eco-conscious.
 Spirit - A gloriously warm, spicy and slightly sweet blend on Frankincense & Myrrh pure essential oils

Joyeux Noel - Classic yuletide scents of sweet orange, mandarin, clove essential oils and other traditional Christmas spices
Alpine Fir - A bright, uplifting scent with top notes of Sweet Pine, Cumin, Eucalyptus and Peppermint essential oils with spicy mid and base notes

- Each votive is hand-poured with locally filtered beeswax. The vessel also made from hand-blown glass, with an attractive white matte finish, making a luxe compliment to your home décor. 
- Burn Time: 15 hours+ each candle (x3)
- Scent Throw: Small-Medium Room
- Vessel Size : 70ml | H: 75mm Ø:55mm  | Wax: 2.5oz min (x1)
- Pure cotton wicks
- View our complete luxury beeswax candle collection here



Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! And the Egyptians even believed it was magical!





Refills
We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product!",//beeluxxcandles.com/cdn/shop/files/votive5_720x.jpg?v=1699212206
Christmas Votive Candle Set | Winter Essentials Collection,5500,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/christmas-votive-candle-set-winter-essentials-collection,"The 'Christmas Votive Candle Refill Collection' includes:
3 White Luxe Votive candles in 3 pure essential oil scents inspired by the Winter Festive Season!
Boxed in beautiful eco friendly packaging with a large gold Bee motif design, gift bow and gift tag, in case of gifting. This is the perfect gift for the eco-friendly and eco-conscious.
 Spirit - A gloriously warm, spicy and slightly sweet blend on Frankincense & Myrrh pure essential oils

Joyeux Noel - Classic yuletide scents of sweet orange, mandarin, clove essential oils and other traditional Christmas spices
Alpine Fir - A bright, uplifting scent with top notes of Sweet Pine, Cumin, Eucalyptus and Peppermint essential oils with spicy mid and base notes

- Each votive is hand-poured with locally filtered beeswax. The vessel also made from hand-blown glass, with an attractive white matte finish, making a luxe compliment to your home décor. 
- Burn Time: 15 hours+ each candle (x3)
- Scent Throw: Small-Medium Room
- Vessel Size : 70ml | H: 75mm Ø:55mm  | Wax: 2.5oz min (x1)
- Pure cotton wicks
- View our complete luxury beeswax candle collection here



Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! And the Egyptians even believed it was magical!





Refills
We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product!",//beeluxxcandles.com/cdn/shop/files/9E9AB153-AADA-4E61-BFA3-6344363CD801_720x.jpg?v=1701025443
Classic 25oz Candle Refills,3250,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/classic-25oz-candle-vessel-refills,"Save money and the environment!
Refill your empty candle vessel, with a candle refill
Select from our curated collection of luxury essential oil scent blends and other luxury seasonal scents, in the drop down menu below


- Pure Cotton Wick(s)
- Hand-poured, pure, locally and ethically sourced beeswax
- View our complete luxury beeswax candle collection 

Click here to see instructions on how to refill your candle in just a couple of steps!! 



Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and it's widely used in Religious and Spiritual ceremony!",//beeluxxcandles.com/cdn/shop/products/25ozCLASSIC1_720x.png?v=1670254116
Classic 9oz Candle Refills,1750,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/classic-8oz-candle-vessel-refills,"Save money and the environment!
Refill your empty candle vessel, with a candle refill
Select from our curated collection of luxury essential oil scent blends and other luxury seasonal scents, in the drop down menu below


- Pure Cotton Wick(s)
- Hand-poured, pure, locally and ethically sourced beeswax
- View our complete luxury beeswax candle collection 

Click here to see instructions on how to refill your candle in just a couple of steps!! 



Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and it's widely used in Religious and Spiritual ceremony!",//beeluxxcandles.com/cdn/shop/products/candle-shack-candle-jar-luxury-30cl-glass-electroplated-gold_720x.jpg?v=1670252005
Empress - Velvet Rose & Oud | 13oz Boutique Candle | Spring Scents Collection,4000,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/empress-velvet-rose-oud-boutique-candle-spring-scents-collection,"The Boutique Candle
Sophisticated, elegant and opulent.
Holding 13oz of pure scented beeswax and burning 45-55 hours of exquisite home fragrance, whilst adding a pop of beauty and chic style to any home décor design. Making this the perfect candle for your Queen-time! 
 


Empress Scent is similar in notes to the popular Velvet Rose & Oud fragrance and identity to the popular scent, by Jo Malone. Empress is rich and textural, wrapped with smoky oud wood and spiked with clove, decadent with praline. A truly feminine scent and fit for an Empress!




- Burn Time: 50+ hours
- Scent Throw: Medium-Large Room
- Size : H: 10.5mm Ø:9.5mm  | Wax: 13oz/450mls
- Pure cotton wicks
- Includes white velvet dust bag
- View our complete luxury beeswax candle collection



Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and beeswax candles widely used in Religious and Spiritual ceremony! 


Refills
We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/products/IMG-1249_4b13e686-a4cd-4c86-b5de-b694918fac37_720x.jpg?v=1679084821
Empress - Velvet Rose & Oud | 3.2oz | Pink French Lid Candle,2700,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/empress-velvet-rose-oud-3-2oz-pink-french-lid-candle,"Rose pink luxury glass vessel with silver trim accents, filled with pure beeswax and luxury feminine scent 'Empress'

Empress Scent is similar in notes to the popular Velvet Rose & Oud fragrance and identity to the popular scent, by Jo Malone . Empress is rich and textural, wrapped with smoky oud wood and spiked with clove, decadent with praline. A truly feminine scent and fit for an Empress!
Gift wrapped box with bow and personalisation available.
Leave a personalised note in the 'Special instructions for seller' box when you click on your cart!

 



- Each candle is hand-poured with locally filtered beeswax.
- Burn Time: 24+ hours
- Scent Throw: Medium Room
- Size : 100ml | H: 98mm (incl. lid) Ø:65mm | Wax: 3.2oz.
- Pure Cotton Wick
- Includes white velvet bag
- View our complete luxury beeswax candle collection


Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! And the Egyptians believed it was magical!


Refills

We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product!",//beeluxxcandles.com/cdn/shop/products/pinksilvergeo1_720x.jpg?v=1679654461
Entanglement | 6oz | Summer Collection (Obere Vessel),2700,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/entanglement-6oz-summer-collection,"- Free Delivery
- Refillable: Obere Vessel
- Burn Time: 30+ hours

- Scent Throw: Bedroom/Medium Room
- Size : 165ml | H: 83.5mm Ø:70mm  | Wax amount: 6oz
- Pure locally sourced beeswax and cotton wicks
- View our complete luxury beeswax candle collection





Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood!





Refills
We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/files/amber1_720x.jpg?v=1690315154
